,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,poutcome
61249,25,7,2,1,0,1063,0,0,16,0,1,-1,0,3
61250,24,7,2,2,0,234,0,0,8,3,1,91,1,2
61251,27,7,1,1,0,5291,0,0,10,2,1,90,3,2
61252,43,4,2,1,0,5765,0,0,11,6,1,-1,0,3
61253,33,8,1,1,0,5297,0,0,7,5,1,197,1,0
61254,37,7,2,1,0,88,0,0,19,8,2,-1,0,3
61255,50,6,0,1,0,1637,0,0,9,3,1,-1,0,3
61256,36,5,1,2,0,73,0,0,14,6,1,-1,0,3
61257,27,0,1,1,0,704,1,0,7,6,1,335,2,1
61258,33,4,2,2,0,224,0,0,22,8,2,98,3,2
61259,23,9,2,1,0,2,0,0,7,7,1,-1,0,3
61260,35,4,0,2,0,141,0,0,19,8,1,-1,0,3
61261,38,7,1,1,0,1023,0,0,18,7,2,-1,0,3
61262,51,8,1,1,0,806,0,0,24,3,1,-1,0,3
61263,45,4,1,1,0,3505,0,0,14,8,1,-1,0,3
61264,55,4,1,2,0,3121,0,0,7,5,1,-1,0,3
61265,44,7,1,1,0,658,0,0,12,6,2,470,1,0
61266,35,5,2,1,0,128,0,0,26,9,1,-1,0,3
61267,77,4,1,0,0,997,0,0,26,4,1,92,2,2
61268,33,4,1,2,0,42,0,0,19,0,2,-1,0,3
61269,42,4,0,2,0,1329,0,0,2,5,1,-1,0,3
61270,49,2,1,1,0,719,0,0,21,8,1,380,6,0
61271,60,3,0,1,0,1,0,0,1,7,1,-1,0,3
61272,51,9,0,1,0,235,0,0,19,1,1,-1,0,3
61273,46,4,1,2,0,31575,0,0,16,5,6,-1,0,3
61274,57,1,0,0,0,827,0,0,13,7,3,-1,0,3
61275,52,1,1,0,0,545,0,0,14,1,5,-1,0,3
61276,37,9,1,1,0,803,0,0,0,5,1,-1,0,3
61277,45,3,1,1,0,2917,0,0,4,5,1,368,1,1
61278,26,4,2,1,0,639,0,0,4,4,1,181,1,2
61279,50,0,1,0,0,199,0,0,14,0,1,182,2,0
61280,31,8,1,1,0,484,0,0,13,3,5,187,3,1
61281,60,8,0,1,0,961,0,0,8,9,1,183,3,2
61282,38,6,1,1,0,1183,0,0,23,7,1,-1,0,3
61283,66,5,1,0,0,437,0,0,5,3,1,-1,0,3
61284,22,8,2,1,0,389,0,0,3,5,6,-1,0,3
61285,54,1,1,1,0,10552,0,0,12,5,2,93,1,2
61286,26,8,2,1,0,202,0,0,25,4,2,-1,0,3
61287,37,4,1,2,0,618,0,0,4,6,3,-1,0,3
61288,43,7,1,1,0,5296,1,0,12,5,1,174,4,0
61289,55,0,0,0,0,4375,0,0,16,7,2,162,1,1
61290,30,3,1,1,0,165,0,0,7,1,1,-1,0,3
61291,40,2,1,1,0,3585,0,0,13,10,2,-1,0,3
61292,51,6,1,2,0,0,0,0,3,6,1,-1,0,3
61293,39,1,1,0,0,663,1,0,7,5,1,-1,0,3
61294,54,0,1,2,0,2038,0,0,9,0,1,188,1,0
61295,60,4,1,2,0,2017,0,0,20,5,1,-1,0,3
61296,27,4,2,2,0,1622,0,0,1,6,1,-1,0,3
61297,29,4,2,2,0,572,0,0,6,8,1,-1,0,3
61298,44,8,1,1,0,1831,0,0,25,8,2,-1,0,3
61299,38,6,1,1,0,934,0,0,13,7,1,-1,0,3
61300,27,1,2,1,0,502,1,0,10,8,1,357,2,0
61301,47,5,1,0,0,201,1,0,14,7,1,103,1,0
61302,52,0,1,1,0,66,0,0,9,7,1,-1,0,3
61303,28,0,1,1,0,0,1,0,17,8,4,-1,0,3
61304,38,9,1,1,0,200,0,0,2,5,1,118,1,0
61305,36,5,1,1,0,3146,0,0,2,7,2,-1,0,3
61306,31,8,1,1,0,1170,1,0,13,6,2,-1,0,3
61307,25,7,2,2,0,1126,0,0,21,5,1,-1,0,3
61308,31,7,1,2,0,1530,0,0,28,7,2,-1,0,3
61309,44,6,1,2,0,1781,0,0,16,8,2,-1,0,3
61310,53,7,1,1,0,6638,0,0,16,4,1,-1,0,3
61311,30,4,2,1,0,1027,0,0,2,3,2,-1,0,3
61312,46,0,0,0,0,24,0,0,14,6,1,-1,0,3
61313,34,1,0,0,0,334,1,0,13,6,1,345,1,0
61314,32,1,1,1,0,320,0,0,11,8,1,92,3,1
61315,25,4,1,1,0,-382,1,1,14,5,4,-1,0,3
61316,47,4,1,1,0,1436,0,0,6,6,1,-1,0,3
61317,37,0,2,1,0,244,0,0,5,7,1,-1,0,3
61318,29,6,1,1,0,3064,0,0,28,0,1,81,6,0
61319,40,6,1,0,0,1081,0,0,27,8,2,-1,0,3
61320,30,8,2,2,0,251,0,0,7,5,2,-1,0,3
61321,30,5,1,2,0,3737,1,0,20,5,2,-1,0,3
61322,41,1,1,1,0,1452,0,0,26,10,1,118,1,2
61323,27,4,2,2,0,1415,0,0,8,4,1,515,1,0
61324,30,5,2,2,0,10305,0,0,11,4,1,-1,0,3
61325,46,5,1,1,0,5109,1,0,19,2,1,161,3,0
61326,61,5,0,1,0,5,0,0,13,0,1,-1,0,3
61327,47,2,2,1,0,5799,0,0,27,0,2,-1,0,3
61328,31,1,1,1,0,167,1,0,7,4,1,-1,0,3
61329,50,4,1,1,0,32772,0,0,29,2,2,44,1,2
61330,50,1,1,0,0,-456,0,0,18,6,1,-1,0,3
61331,29,6,1,0,0,-199,0,0,2,10,1,543,1,0
61332,32,7,1,1,0,1539,0,0,5,1,1,178,4,2
61333,47,2,2,1,0,5799,0,0,27,0,2,-1,0,3
61334,36,6,1,1,0,1698,0,0,3,2,1,-1,0,3
61335,56,1,0,1,0,249,1,0,28,8,1,-1,0,3
61336,38,4,1,2,0,271,1,0,11,1,1,-1,0,3
61337,41,3,1,2,0,1204,0,0,8,10,1,-1,0,3
61338,59,1,1,0,0,628,0,0,10,1,1,-1,0,3
61339,48,8,1,1,0,-92,1,0,3,3,1,-1,0,3
61340,43,1,0,0,0,4032,1,0,6,7,3,-1,0,3
61341,54,5,1,2,0,10865,0,0,8,7,1,92,2,0
61342,52,5,0,0,0,986,0,0,26,4,1,92,2,1
61343,35,4,1,1,0,565,0,0,27,7,1,-1,0,3
61344,31,5,1,2,0,523,0,0,22,2,2,-1,0,3
61345,40,1,1,1,0,187,0,1,18,5,2,-1,0,3
61346,45,5,1,1,0,2941,0,0,13,5,1,-1,0,3
61347,30,7,2,2,0,1189,0,0,8,3,1,-1,0,3
61348,36,7,0,0,0,465,1,0,23,7,1,-1,0,3
61349,59,0,0,0,0,-40,1,0,5,3,1,262,1,0
61350,33,4,1,2,0,4205,0,0,12,2,3,-1,0,3
61351,28,4,2,1,0,1091,1,0,7,5,1,-1,0,3
61352,28,10,1,1,0,114,0,0,17,9,1,92,1,0
61353,53,9,1,1,0,10185,0,0,15,4,1,114,1,2
61354,36,5,2,2,0,1617,0,0,27,3,5,-1,0,3
61355,30,2,1,1,0,3308,0,0,19,8,1,-1,0,3
61356,41,6,0,1,0,29,1,0,11,8,1,348,3,0
61357,52,10,1,1,0,94,0,0,9,8,2,189,10,0
61358,64,5,1,0,0,2057,0,0,16,7,3,191,3,1
61359,34,0,0,0,0,299,1,0,11,8,1,-1,0,3
61360,34,0,1,1,0,875,0,0,16,3,1,178,2,0
61361,34,5,1,1,0,2623,0,0,6,6,3,-1,0,3
61362,40,7,1,1,0,2507,1,0,8,7,1,95,5,0
61363,40,2,1,1,0,1165,0,0,13,6,2,-1,0,3
61364,39,3,1,1,0,983,0,0,18,5,2,388,6,2
61365,58,4,1,0,0,2072,0,0,19,1,1,185,2,1
61366,57,5,0,1,0,999,0,0,6,6,1,-1,0,3
61367,56,3,0,0,0,0,0,0,1,3,1,-1,0,3
61368,53,4,1,1,0,6880,0,0,20,8,2,-1,0,3
61369,44,3,1,1,0,4068,0,0,19,1,1,-1,0,3
61370,52,8,1,1,0,118,0,0,14,2,3,420,2,0
61371,41,6,1,2,0,1194,0,0,18,1,3,-1,0,3
61372,56,4,1,2,0,2351,0,0,5,7,4,-1,0,3
61373,37,7,1,1,0,1354,1,0,17,8,1,-1,0,3
61374,31,0,1,1,0,8753,1,0,18,9,1,24,0,2
61375,70,5,0,0,0,482,0,0,13,4,1,191,2,2
61376,30,2,1,1,0,167,0,0,7,4,1,-1,0,3
61377,38,7,0,1,0,904,0,0,9,3,2,179,4,0
61378,50,9,1,1,0,194,0,0,17,3,1,62,4,0
61379,60,0,1,1,0,176,0,0,12,5,1,89,4,1
61380,51,8,1,1,0,5301,1,0,15,0,2,178,1,1
61381,37,0,1,0,0,557,0,0,20,5,1,290,1,0
61382,49,6,0,1,0,946,0,0,18,5,2,-1,0,3
61383,43,4,1,2,0,2646,0,0,1,7,1,96,2,0
61384,30,4,0,2,0,874,0,0,8,2,4,-1,0,3
61385,28,5,2,1,0,0,0,0,27,3,1,80,4,1
61386,71,5,0,0,0,813,0,0,9,8,3,-1,0,3
61387,32,4,2,2,0,2010,0,0,13,0,1,347,1,2
61388,34,3,1,1,0,1542,0,0,10,0,1,713,1,0
61389,36,9,1,1,0,3744,0,0,15,7,3,-1,0,3
61390,54,1,1,1,0,2888,0,0,19,2,8,-1,0,3
61391,43,1,1,1,0,71,1,0,6,2,3,373,2,1
61392,32,0,1,1,0,75,0,0,2,1,2,254,2,1
61393,29,5,1,1,0,71,0,0,13,3,2,197,2,1
61394,29,4,1,1,0,1241,0,0,3,2,2,-1,0,3
61395,29,2,2,1,0,533,0,0,11,3,1,91,6,2
61396,45,6,1,1,0,547,0,0,10,1,3,-1,0,3
61397,54,2,0,0,0,722,0,0,20,1,5,-1,0,3
61398,34,3,2,1,0,397,1,0,14,2,1,-1,0,3
61399,38,6,1,1,0,1349,0,0,14,1,2,135,2,1
61400,66,5,1,1,0,19272,1,0,6,1,1,-1,0,3
61401,30,6,1,2,0,1786,0,0,3,1,1,178,2,0
61402,59,3,1,2,0,1957,0,0,20,4,1,85,4,2
61403,60,6,1,2,0,10861,0,0,8,9,1,91,2,0
61404,52,1,1,1,0,2231,0,0,27,9,2,-1,0,3
61405,40,4,1,2,0,239,0,0,2,2,1,93,1,2
61406,33,5,1,1,0,3160,1,0,1,1,2,-1,0,3
61407,41,4,1,2,0,299,1,0,18,5,2,379,1,0
61408,37,6,1,1,0,367,0,0,2,5,1,-1,0,3
61409,47,2,1,2,0,-168,1,0,20,5,2,-1,0,3
61410,34,5,1,1,0,1731,0,0,25,3,3,-1,0,3
61411,30,7,1,0,0,0,1,0,19,9,3,-1,0,3
61412,35,6,1,1,0,228,0,0,10,1,2,-1,0,3
61413,51,4,1,2,0,0,0,0,7,4,1,-1,0,3
61414,30,4,2,2,0,12857,1,0,5,4,1,74,0,2
61415,39,9,2,2,0,940,0,0,21,5,1,91,3,2
61416,37,3,1,2,0,1272,0,0,15,8,2,181,3,1
61417,42,5,0,0,0,4749,1,0,16,4,4,-1,0,3
61418,41,1,1,2,0,323,0,0,15,5,1,-1,0,3
61419,38,3,1,1,0,4068,0,0,19,7,1,-1,0,3
61420,46,1,1,1,0,1568,1,0,9,6,1,70,6,1
61421,52,1,1,0,0,305,0,0,27,5,2,181,1,2
61422,49,4,0,2,0,468,0,0,15,0,1,-1,0,3
61423,30,2,1,1,0,483,0,0,28,5,2,-1,0,3
61424,27,5,2,1,0,577,0,0,13,3,1,195,1,1
61425,25,7,2,1,0,153,0,0,2,7,1,180,2,0
61426,33,1,1,0,0,194,0,0,15,8,4,-1,0,3
61427,61,4,1,1,0,199,0,0,16,6,1,267,1,1
61428,51,6,0,1,0,4229,0,0,25,1,1,188,2,2
61429,46,5,1,2,0,228,1,0,10,1,3,271,2,0
61430,53,1,0,0,0,1265,0,0,9,5,1,-1,0,3
61431,30,9,1,1,0,330,0,0,11,3,1,193,2,1
61432,56,6,1,1,0,1624,0,0,7,4,2,181,6,2
61433,49,1,0,1,0,827,0,0,19,3,1,91,1,1
61434,48,4,1,1,0,1136,0,0,25,2,3,-1,0,3
61435,28,9,2,2,0,386,0,0,24,6,1,-1,0,3
61436,50,8,1,0,0,9173,0,0,15,1,1,394,5,0
61437,38,8,0,1,0,1452,0,0,19,5,3,93,15,1
61438,40,8,1,1,0,16,0,0,29,1,1,-1,0,3
61439,26,1,1,0,0,941,0,0,28,4,1,-1,0,3
61440,57,6,1,2,0,1544,0,0,8,4,2,-1,0,3
61441,23,7,2,1,0,488,0,0,28,6,1,91,2,1
61442,34,4,1,2,0,703,0,0,13,0,1,-1,0,3
61443,36,4,2,2,0,455,0,0,12,1,5,-1,0,3
61444,34,4,1,1,0,1804,0,0,11,8,1,93,2,2
61445,37,4,2,2,0,1027,1,0,0,7,1,150,1,1
61446,39,7,1,1,0,1546,1,0,18,7,1,-1,0,3
61447,35,3,1,1,0,61,1,0,2,8,1,181,6,0
61448,41,5,1,1,1,0,1,0,16,9,1,-1,0,3
61449,44,7,1,0,0,2557,0,0,12,0,1,179,7,1
61450,39,0,0,1,0,1564,0,0,2,6,1,279,1,0
61451,40,1,1,1,0,2039,1,0,6,8,1,-1,0,3
61452,26,8,1,1,0,340,0,0,1,6,1,-1,0,3
61453,43,2,1,1,0,11364,0,0,24,5,2,54,0,2
61454,43,6,1,1,0,10014,0,0,14,1,1,-1,0,3
61455,36,0,2,1,0,4804,0,0,13,4,2,-1,0,3
61456,34,6,2,1,0,3316,0,0,10,6,4,-1,0,3
61457,30,4,1,1,0,513,0,0,2,5,4,-1,0,3
61458,33,7,2,1,0,185,0,0,7,8,1,83,5,2
61459,27,1,2,1,0,535,0,0,14,7,1,93,1,2
61460,65,5,1,0,0,202,0,0,7,4,1,-1,0,3
61461,62,8,1,0,0,1744,0,0,11,7,2,-1,0,3
61462,31,1,1,1,0,760,0,0,17,8,2,-1,0,3
61463,34,7,1,1,0,2913,0,0,16,5,1,397,2,2
61464,40,6,1,1,0,2843,1,0,18,5,1,-1,0,3
61465,42,4,2,1,0,2036,0,0,15,7,3,319,2,0
61466,45,4,0,2,0,557,0,0,4,4,1,-1,0,3
61467,35,4,1,2,0,61,0,0,12,4,1,90,2,1
61468,39,1,1,1,0,5799,0,0,22,3,2,-1,0,3
61469,36,4,2,2,0,3141,0,0,2,7,2,-1,0,3
61470,35,5,2,1,0,1544,0,0,18,5,3,-1,0,3
61471,46,4,1,2,0,287,0,0,0,10,1,-1,0,3
61472,30,7,1,1,0,4148,0,0,20,2,3,-1,0,3
61473,52,7,0,1,0,0,0,0,25,11,5,190,6,1
61474,26,7,1,1,0,-380,1,0,21,5,6,-1,0,3
61475,43,8,1,0,0,244,0,0,11,1,3,-1,0,3
61476,37,0,2,1,0,730,0,0,17,6,1,187,11,1
61477,50,6,1,1,0,5113,0,0,6,7,1,95,5,1
61478,62,4,0,1,0,5269,0,0,5,7,1,-1,0,3
61479,42,8,0,1,0,14,0,0,11,8,1,92,1,2
61480,35,7,0,0,0,1905,1,0,11,4,2,-1,0,3
61481,59,5,1,1,0,3375,0,0,25,8,1,-1,0,3
61482,25,8,2,1,0,327,0,0,22,5,3,-1,0,3
61483,66,9,0,1,0,3196,0,0,4,5,1,-1,0,3
61484,44,7,0,1,0,3429,0,0,7,6,2,98,1,2
61485,32,1,2,1,0,313,0,0,12,8,2,-1,0,3
61486,39,1,1,1,0,259,0,0,3,2,3,180,5,0
61487,34,4,1,2,0,2719,0,0,12,1,5,-1,0,3
61488,45,1,0,1,0,204,0,0,4,8,1,90,1,2
61489,41,1,0,1,0,5292,1,0,13,7,2,-1,0,3
61490,29,4,1,1,0,1611,0,0,17,7,1,107,1,0
61491,33,4,1,2,0,4893,0,0,11,0,1,-1,0,3
61492,26,3,1,0,0,655,1,0,17,8,1,-1,0,3
61493,58,3,1,2,0,2222,0,0,11,4,2,-1,0,3
61494,25,3,2,1,0,2143,0,0,25,7,2,-1,0,3
61495,31,8,1,1,0,1624,0,0,20,7,1,108,1,0
61496,39,7,1,1,0,393,0,0,23,5,1,-1,0,3
61497,39,3,1,2,0,1180,0,0,26,6,1,-1,0,3
61498,34,8,1,0,0,1279,0,0,20,5,2,160,7,0
61499,52,9,1,1,0,376,0,0,17,9,1,-1,0,3
61500,49,6,1,0,0,116,0,0,15,2,1,-1,0,3
61501,33,3,2,1,0,320,0,0,6,2,1,141,2,1
61502,47,0,1,1,0,723,0,0,24,1,5,-1,0,3
61503,30,4,2,2,0,923,0,0,6,6,2,97,1,2
61504,55,2,0,0,0,0,0,0,14,5,1,-1,0,3
61505,33,3,1,1,0,-593,1,0,13,7,1,-1,0,3
61506,30,4,2,2,0,637,0,0,3,6,1,121,1,0
61507,58,3,0,0,0,1724,0,0,24,8,4,365,2,0
61508,40,2,0,1,0,3541,0,0,22,8,1,-1,0,3
61509,59,4,1,1,0,3371,0,0,24,10,2,-1,0,3
61510,36,5,1,1,0,2471,0,0,28,4,2,-1,0,3
61511,32,0,2,2,0,145,0,0,21,5,2,-1,0,3
61512,81,5,0,0,0,240,0,0,26,5,1,191,2,1
61513,51,2,0,1,0,23,0,0,23,2,2,-1,0,3
61514,37,4,1,1,0,1387,1,0,15,6,3,-1,0,3
61515,43,1,0,0,0,665,0,0,14,6,3,-1,0,3
61516,36,1,0,0,0,662,0,0,15,5,2,-1,0,3
61517,49,4,1,1,0,3039,0,0,22,0,1,148,4,1
61518,39,3,1,0,0,2131,0,0,17,8,2,178,3,0
61519,32,0,1,1,0,0,0,0,28,0,2,-1,0,3
61520,47,2,1,1,0,0,0,0,5,7,1,-1,0,3
61521,41,0,1,1,0,25,0,0,20,1,2,-1,0,3
61522,50,3,1,2,0,1522,0,0,15,2,1,-1,0,3
61523,22,8,2,1,0,927,0,0,26,6,1,185,7,0
61524,55,9,1,1,0,0,0,0,1,6,1,-1,0,3
61525,35,8,1,1,0,2742,0,0,9,4,1,-1,0,3
61526,21,8,2,1,0,144,0,0,20,1,1,-1,0,3
61527,38,0,1,1,0,1024,0,0,17,7,2,-1,0,3
61528,40,3,2,1,0,11039,0,0,16,4,1,-1,0,3
61529,29,5,0,1,0,432,0,0,18,6,1,-1,0,3
61530,29,5,0,1,0,372,0,0,8,3,5,-1,0,3
61531,31,5,2,2,0,147,0,0,11,7,1,181,1,1
61532,59,7,1,1,0,581,0,0,6,2,2,181,6,2
61533,47,7,1,0,0,232,0,0,9,8,2,189,3,2
61534,28,6,2,1,0,159,0,0,15,9,1,33,4,1
61535,34,4,0,2,0,0,0,0,4,2,2,6,0,1
61536,35,8,1,1,0,2839,1,0,13,7,2,-1,0,3
61537,34,9,2,1,0,16,0,0,8,0,1,-1,0,3
61538,41,1,1,1,0,638,0,0,5,8,1,-1,0,3
61539,38,9,1,1,0,1272,1,0,3,7,1,-1,0,3
61540,57,5,0,1,0,260,1,0,28,8,2,-1,0,3
61541,49,4,1,2,0,270,0,0,19,6,1,182,3,2
61542,34,8,0,1,0,5723,1,0,28,7,9,-1,0,3
61543,25,0,1,1,0,0,0,1,14,5,4,-1,0,3
61544,43,7,0,1,0,4737,0,0,8,4,1,-1,0,3
61545,51,2,1,1,0,252,0,0,28,6,3,-1,0,3
61546,29,0,1,2,0,0,0,0,4,3,2,-1,0,3
61547,48,4,1,2,0,0,0,0,15,9,1,-1,0,3
61548,69,5,1,2,0,1642,0,0,18,6,2,-1,0,3
61549,45,4,1,2,0,834,0,0,22,2,2,-1,0,3
61550,37,2,2,1,0,242,0,0,4,6,1,-1,0,3
61551,31,4,2,2,0,514,0,0,0,6,4,-1,0,3
61552,55,9,1,1,0,863,0,0,21,8,2,545,3,1
61553,53,3,1,2,0,357,0,0,6,4,2,71,3,1
61554,32,8,1,1,0,479,1,0,12,1,2,477,1,2
61555,46,1,1,1,0,286,0,0,7,1,1,-1,0,3
61556,52,1,1,0,0,-460,0,0,25,4,1,-1,0,3
61557,30,5,2,1,0,1717,0,0,15,4,1,217,2,2
61558,33,1,1,0,0,862,1,0,12,8,2,-1,0,3
61559,20,8,2,2,0,107,0,0,9,1,2,182,1,2
61560,42,3,1,1,0,7370,0,0,7,7,3,57,1,1
61561,35,1,1,1,0,262,0,0,13,10,1,73,6,0
61562,58,0,0,0,0,-36,1,0,6,3,1,268,2,0
61563,41,4,0,2,0,809,0,0,15,11,1,106,2,1
61564,52,3,0,1,0,2229,0,0,23,9,2,-1,0,3
61565,39,0,1,1,0,58,1,0,6,8,2,-1,0,3
61566,55,6,1,1,0,6868,0,0,13,7,1,-1,0,3
61567,27,2,2,1,0,1289,0,0,20,6,2,91,3,2
61568,33,1,1,1,0,753,0,0,16,9,1,-1,0,3
61569,32,8,2,1,0,13,0,0,7,3,1,-1,0,3
61570,48,1,1,1,0,706,0,0,4,2,3,-1,0,3
61571,51,6,1,0,0,3378,0,0,13,5,1,-1,0,3
61572,37,7,0,1,0,90,0,0,16,8,2,-1,0,3
61573,31,4,1,2,0,267,0,0,19,1,1,94,2,2
61574,37,7,0,1,0,3096,0,0,14,9,2,192,1,1
61575,30,2,2,1,0,529,0,0,2,7,3,-1,0,3
61576,29,9,2,1,0,110,1,0,12,0,1,-1,0,3
61577,31,9,1,1,0,700,1,0,5,7,1,-1,0,3
61578,35,6,2,1,0,5764,0,0,7,6,1,-1,0,3
61579,48,7,0,1,0,767,0,0,12,6,3,176,5,1
61580,33,9,0,1,0,0,0,0,26,1,2,-1,0,3
61581,32,1,0,0,0,389,0,0,7,7,1,-1,0,3
61582,30,8,1,1,0,4719,0,0,15,3,1,-1,0,3
61583,40,4,1,2,0,497,0,0,10,10,1,39,4,1
61584,25,6,1,1,0,101,0,1,7,5,2,-1,0,3
61585,26,6,1,0,0,4499,0,0,12,8,1,-1,0,3
61586,23,8,1,1,0,4126,0,0,23,6,2,-1,0,3
61587,25,8,2,1,0,-65,1,0,14,8,1,-1,0,3
61588,40,8,1,2,0,67,0,0,17,8,1,-1,0,3
61589,36,8,1,2,0,87,0,0,4,7,1,90,3,1
61590,53,5,0,1,0,665,0,0,21,0,2,-1,0,3
61591,42,1,0,1,0,5284,1,0,14,8,2,-1,0,3
61592,52,9,0,1,0,585,0,0,18,9,1,-1,0,3
61593,48,0,1,1,0,4115,0,0,20,8,1,-1,0,3
61594,49,8,1,1,0,10201,0,0,21,5,1,-1,0,3
61595,48,3,1,0,0,544,0,0,10,1,3,-1,0,3
61596,27,0,2,1,0,-43,0,0,17,5,7,-1,0,3
61597,36,7,2,1,0,-693,1,0,12,7,2,-1,0,3
61598,53,0,0,1,0,3310,0,0,8,9,2,619,5,0
61599,40,8,1,2,0,2646,0,0,9,2,3,98,4,2
61600,40,5,1,1,0,436,0,0,3,5,3,-1,0,3
61601,47,6,1,1,0,2703,0,0,22,4,1,184,4,1
61602,32,0,1,0,0,3,0,0,16,0,2,-1,0,3
61603,45,3,1,1,0,87,0,0,4,1,1,97,3,2
61604,61,4,1,1,0,0,0,0,23,2,2,120,2,1
61605,26,1,1,2,0,348,0,0,21,4,9,-1,0,3
61606,39,2,1,1,0,2528,0,0,7,0,1,405,3,0
61607,38,9,0,1,0,902,0,0,2,3,1,-1,0,3
61608,50,2,0,1,0,-800,0,0,13,4,3,-1,0,3
61609,30,0,1,1,0,0,0,0,1,4,1,-1,0,3
61610,36,5,0,1,0,894,0,0,13,1,1,181,4,0
61611,39,4,1,1,0,4120,0,0,20,8,1,-1,0,3
61612,30,8,1,2,0,4073,0,0,4,3,1,93,2,1
61613,25,4,1,1,0,4461,0,0,11,6,4,-1,0,3
61614,33,7,1,1,0,2,1,0,15,7,2,-1,0,3
61615,41,9,0,2,0,4390,0,0,9,0,1,-1,0,3
61616,53,6,1,1,0,384,0,0,26,7,1,-1,0,3
61617,38,7,1,2,0,279,0,0,15,8,1,-1,0,3
61618,28,5,2,1,0,142,0,0,14,6,1,91,1,2
61619,26,7,1,2,0,2549,0,0,21,1,2,-1,0,3
61620,28,2,1,1,0,105,0,0,17,8,3,-1,0,3
61621,46,8,1,1,0,822,0,0,12,4,1,284,3,2
61622,51,7,1,0,0,307,0,0,9,1,1,-1,0,3
61623,24,3,1,1,0,867,1,0,19,6,9,-1,0,3
61624,43,8,1,1,0,406,0,0,7,9,1,-1,0,3
61625,32,4,2,2,0,45,0,0,20,1,5,-1,0,3
61626,56,5,1,0,0,565,0,0,6,4,1,-1,0,3
61627,37,3,1,1,0,3723,0,0,20,7,1,-1,0,3
61628,36,2,0,2,0,776,0,0,6,5,3,-1,0,3
61629,28,0,1,1,0,127,0,0,14,10,2,-1,0,3
61630,32,6,1,2,0,1623,0,0,26,2,2,-1,0,3
61631,50,2,1,1,0,3716,0,0,17,2,1,309,1,0
61632,25,7,2,1,0,504,0,0,15,8,2,-1,0,3
61633,36,9,1,1,0,24,1,0,7,3,1,261,1,1
61634,23,8,1,1,0,1129,1,0,25,7,1,-1,0,3
61635,35,2,1,1,0,41,0,0,8,5,4,-1,0,3
61636,36,1,2,1,0,0,0,0,16,7,2,295,1,0
61637,33,9,1,1,0,3,1,0,17,6,2,-1,0,3
61638,42,4,1,1,0,2224,0,0,6,1,1,98,1,0
61639,25,7,2,1,0,11,0,0,10,5,5,-1,0,3
61640,35,1,2,1,0,3623,0,0,11,8,1,377,1,1
61641,38,2,0,0,0,139,0,0,17,6,2,-1,0,3
61642,48,5,1,2,0,10870,0,0,18,3,2,191,2,2
61643,34,5,1,1,0,367,0,0,6,5,1,-1,0,3
61644,53,1,0,1,0,65,0,0,10,8,1,-1,0,3
61645,50,3,1,2,0,3463,0,0,25,9,1,-1,0,3
61646,29,3,1,1,0,19,0,0,2,7,1,86,3,1
61647,29,7,1,1,0,172,0,0,12,4,1,190,1,1
61648,64,4,1,2,0,2351,0,0,4,7,1,182,10,1
61649,39,3,1,1,0,1854,0,0,8,4,4,-1,0,3
61650,33,9,1,1,0,132,0,0,10,8,2,192,1,1
61651,60,0,1,1,0,105,0,0,20,1,2,91,1,2
61652,59,1,0,0,0,493,0,0,16,1,3,-1,0,3
61653,41,4,1,2,0,250,0,0,8,5,2,290,2,0
61654,64,8,1,0,0,7747,0,0,14,7,2,-1,0,3
61655,55,9,1,1,0,-79,1,0,18,3,1,-1,0,3
61656,38,4,1,2,0,0,0,0,29,0,2,17,2,1
61657,37,2,1,1,0,2599,0,0,27,3,1,-1,0,3
61658,42,4,0,1,0,645,0,0,18,9,1,170,1,2
61659,67,5,1,1,0,1146,0,0,4,7,1,106,2,1
61660,44,6,1,1,0,2345,0,0,11,8,1,-1,0,3
61661,60,5,0,1,0,5286,0,0,14,4,2,-1,0,3
61662,38,8,1,1,0,1361,0,0,4,9,2,95,2,2
61663,27,7,1,2,0,10068,0,0,19,0,2,4,0,2
61664,40,3,1,1,0,0,0,0,17,9,2,-1,0,3
61665,37,2,0,1,0,311,0,0,23,8,2,-1,0,3
61666,42,2,1,0,0,-161,0,0,23,6,2,-1,0,3
61667,33,7,2,2,0,1969,0,0,12,2,1,187,1,0
61668,32,6,1,1,0,481,0,0,6,5,1,-1,0,3
61669,34,8,2,2,0,415,0,0,3,2,1,175,3,0
61670,42,9,1,2,0,982,0,0,24,2,1,-1,0,3
61671,28,4,2,1,0,170,0,0,8,6,1,-1,0,3
61672,24,7,2,0,0,594,0,0,3,5,1,-1,0,3
61673,61,5,0,0,0,361,0,0,25,5,5,-1,0,3
61674,65,5,1,1,0,2807,0,0,5,3,1,0,4,2
61675,26,9,1,1,0,369,0,1,6,5,3,-1,0,3
61676,54,6,0,2,0,6643,0,0,27,0,1,-1,0,3
61677,56,6,1,1,0,0,0,0,4,1,1,-1,0,3
61678,45,1,1,1,0,153,1,0,6,7,1,-1,0,3
61679,39,9,1,2,0,1520,0,0,13,0,1,-1,0,3
61680,31,7,1,1,0,94,0,0,3,5,2,-1,0,3
61681,29,5,1,1,0,388,0,0,9,5,1,99,2,0
61682,30,4,2,2,0,2546,0,0,7,0,1,-1,0,3
61683,47,5,1,1,0,1978,0,0,5,2,2,181,2,1
